index,airborne delay cost,ground delay cost,transform
"[34, 29, 31, 34, 34, 34, 33, 35, 35, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,0
"[34, 29, 31, 34, 34, 34, 33, 34, 35, 35, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,1
"[34, 29, 31, 34, 34, 34, 33, 34, 36, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,1
"[34, 29, 31, 34, 34, 34, 32, 35, 36, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,1
"[34, 29, 31, 34, 34, 34, 32, 35, 36, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,1
"[34, 29, 30, 34, 35, 34, 33, 35, 35, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,1
"[34, 29, 31, 34, 34, 34, 32, 35, 36, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,1
"[34, 29, 31, 34, 34, 34, 32, 36, 35, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,1
"[34, 29, 31, 33, 34, 35, 33, 35, 35, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,1
"[34, 29, 31, 34, 33, 35, 33, 35, 35, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2061.097213706627,148.75,1
"[34, 29, 31, 34, 34, 34, 33, 34, 36, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2063.88309197611,150.0,0
"[34, 29, 31, 34, 34, 34, 32, 35, 36, 34, 34, 35, 30, 34, 27, 28, 29, 27]",2063.88309197611,150.0,1
"[34, 29, 31, 34, 34, 34, 33, 34, 35, 35, 34, 35, 30, 34, 27, 28, 29, 27]",2061.8767321946743,151.25,0
"[34, 29, 31, 34, 34, 34, 33, 33, 35, 36, 34, 35, 30, 34, 27, 28, 29, 27]",2061.8767321946743,151.25,1
"[34, 29, 31, 34, 34, 34, 33, 33, 35, 36, 34, 35, 30, 34, 27, 28, 29, 27]",2061.8767321946743,151.25,1
"[34, 29, 31, 34, 34, 34, 33, 34, 35, 35, 33, 35, 31, 34, 27, 28, 29, 27]",2052.6116659809636,153.75,0
"[34, 29, 31, 34, 34, 34, 33, 34, 34, 35, 34, 35, 31, 34, 27, 28, 29, 27]",2049.911806858306,156.25,0
"[34, 29, 31, 34, 34, 34, 33, 33, 34, 36, 34, 35, 31, 34, 27, 28, 29, 27]",2049.911806858306,156.25,1
"[34, 29, 31, 34, 34, 34, 33, 34, 33, 36, 34, 35, 31, 34, 27, 28, 29, 27]",2053.9405923918857,157.5,0
"[34, 29, 31, 34, 34, 34, 33, 34, 32, 36, 35, 35, 31, 34, 27, 28, 29, 27]",2053.9405923918857,157.5,1
"[34, 29, 31, 34, 34, 34, 33, 34, 32, 37, 34, 35, 31, 34, 27, 28, 29, 27]",2053.9405923918857,157.5,1
"[34, 29, 31, 34, 34, 34, 33, 34, 33, 35, 35, 35, 31, 34, 27, 28, 29, 27]",2052.6875957672664,158.75,0
"[34, 29, 31, 34, 34, 34, 33, 34, 32, 35, 36, 35, 31, 34, 27, 28, 29, 27]",2052.6875957672664,158.75,1
"[34, 29, 31, 34, 34, 34, 33, 34, 32, 36, 35, 35, 31, 34, 27, 28, 29, 27]",2052.6875957672664,158.75,1
"[34, 29, 31, 34, 34, 34, 33, 34, 33, 34, 35, 36, 31, 34, 27, 28, 29, 27]",2052.2464143488396,161.25,0
"[33, 29, 32, 34, 34, 34, 33, 34, 33, 34, 35, 36, 31, 34, 27, 28, 29, 27]",2052.2464143488396,161.25,1
"[34, 29, 31, 34, 34, 34, 33, 34, 33, 34, 35, 35, 32, 34, 27, 28, 29, 27]",2044.106556256305,162.5,0
"[34, 29, 31, 34, 34, 34, 33, 34, 33, 34, 34, 35, 33, 34, 27, 28, 29, 27]",2037.5669832506176,165.0,0
"[34, 29, 31, 34, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2034.4347488750375,166.25,0
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,0
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 33, 34, 35, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[32, 30, 32, 34, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 34, 34, 33, 33, 35, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[32, 31, 31, 34, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 33, 34, 35, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 29, 32, 34, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 33, 34, 35, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 34, 34, 33, 33, 35, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 33, 35, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 34, 34, 34, 32, 35, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 33, 35, 34, 34, 27, 28, 29, 27]",2031.9944248596973,167.5,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 34, 34, 34, 27, 27, 29, 28]",2031.9944248596973,167.5,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 34, 33, 34, 28, 28, 29, 27]",2019.808224734442,170.0,0
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 34, 33, 34, 28, 28, 29, 27]",2019.808224734442,170.0,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 34, 33, 34, 28, 28, 29, 27]",2019.808224734442,170.0,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 34, 33, 34, 28, 28, 29, 27]",2019.808224734442,170.0,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 34, 32, 34, 29, 28, 29, 27]",2010.6895717076347,172.5,0
"[33, 30, 31, 34, 34, 34, 33, 33, 34, 34, 34, 34, 32, 34, 29, 28, 29, 27]",2010.6895717076347,172.5,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,0
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[32, 31, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 32, 34, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 29, 32, 34, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 30, 31, 34, 34, 34, 33, 33, 34, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 29, 27]",2008.111068136061,173.75,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 28, 28]",2006.5057258654622,175.0,0
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 32, 34, 34, 29, 28, 28, 28]",2006.5057258654622,175.0,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 28, 28]",2006.5057258654622,175.0,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 28, 28]",2006.5057258654622,175.0,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 28, 28]",2006.5057258654622,175.0,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 29, 28, 28, 28]",2006.5057258654622,175.0,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,0
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 32, 35, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 27, 29]",2004.701084522844,176.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 32, 35, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 29, 31, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 27, 29, 29, 28]",2004.701084522844,176.25,1
"[32, 30, 32, 34, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 33, 34, 28, 29, 28, 28]",2004.701084522844,176.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 32, 34, 29, 29, 28, 28]",1996.5992429209862,178.75,0
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 32, 32, 35, 29, 29, 28, 28]",1996.5992429209862,178.75,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 32, 34, 29, 29, 28, 28]",1996.5992429209862,178.75,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,0
"[33, 30, 31, 34, 34, 34, 33, 33, 34, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 30, 35, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[32, 30, 32, 34, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 32, 34, 35, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 32, 34, 35, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 34, 34, 34, 32, 34, 34, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[32, 31, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 27, 29]",1991.5079593758273,181.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 30, 34, 31, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[32, 31, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 30, 35, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 28, 29, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 33, 31, 34, 30, 29, 28, 28]",1991.5079593758273,181.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 32, 32, 34, 30, 29, 28, 28]",1989.2764367428736,182.5,0
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 32, 32, 33, 31, 29, 28, 28]",1984.4283039756542,183.75,0
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 34, 31, 33, 33, 31, 29, 28, 28]",1984.4283039756542,183.75,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 32, 32, 33, 31, 29, 28, 28]",1984.4283039756542,183.75,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 34, 32, 32, 33, 31, 29, 28, 28]",1984.4283039756542,183.75,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,0
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 33, 31, 34, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 33, 34, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 30, 34, 35, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[32, 31, 31, 34, 34, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[32, 30, 32, 34, 34, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 32, 33, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 33, 31, 33, 34, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 29, 32, 34, 34, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 30, 35, 34, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 33, 35, 34, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 32, 32, 34, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 33, 34, 35, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 34, 33, 35, 33, 34, 33, 34, 33, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 32, 34, 34, 32, 33, 33, 31, 29, 28, 28]",1980.847284369042,186.25,1
"[33, 30, 31, 34, 34, 34, 33, 34, 33, 34, 33, 32, 32, 34, 31, 29, 28, 28]",1980.847284369042,186.25,1
